window_id,timestamp,ip,method,path,status_code,response_time_ms,label,scenario
242,2026-07-01T20:12:17+00:00,203.51.242.1,GET,/cart,200,138.78,0,normal
242,2026-07-01T20:12:20+00:00,203.51.242.5,GET,/my-account-2/,200,96.66,0,normal
242,2026-07-01T20:12:36+00:00,203.51.242.1,GET,/product/shirt,200,198.65,0,normal
242,2026-07-01T20:12:49+00:00,203.51.242.6,GET,/,200,112.44,0,normal
242,2026-07-01T20:12:50+00:00,203.51.242.7,GET,/,403,118.2,0,normal
242,2026-07-01T20:12:56+00:00,203.51.242.4,GET,/product/shoes,200,121.03,0,normal
242,2026-07-01T20:12:58+00:00,203.51.242.1,GET,/product/shirt,200,92.76,0,normal
242,2026-07-01T20:12:59+00:00,203.51.242.7,GET,/,200,109.65,0,normal
242,2026-07-01T20:13:11+00:00,203.51.242.2,POST,/checkout,200,196.4,0,normal
242,2026-07-01T20:13:13+00:00,203.51.242.7,GET,/product/shoes,200,152.21,0,normal
242,2026-07-01T20:13:28+00:00,203.51.242.4,GET,/product/shirt,200,111.67,0,normal
242,2026-07-01T20:13:28+00:00,203.51.242.4,GET,/,200,191.27,0,normal
242,2026-07-01T20:13:28+00:00,203.51.242.6,GET,/product/shirt,200,81.95,0,normal
242,2026-07-01T20:13:28+00:00,203.51.242.6,GET,/my-account-2/,200,61.95,0,normal
242,2026-07-01T20:13:31+00:00,203.51.242.7,GET,/,200,150.49,0,normal
242,2026-07-01T20:13:33+00:00,203.51.242.4,POST,/checkout,200,225.75,0,normal
242,2026-07-01T20:13:34+00:00,203.51.242.6,GET,/,200,151.55,0,normal
242,2026-07-01T20:13:35+00:00,203.51.242.5,GET,/shop,200,88.16,0,normal
242,2026-07-01T20:13:41+00:00,203.51.242.5,GET,/product/shoes,200,149.81,0,normal
242,2026-07-01T20:13:44+00:00,203.51.242.8,GET,/product/shoes,200,95.01,0,normal
242,2026-07-01T20:13:49+00:00,203.51.242.5,GET,/product/shirt,302,170.65,0,normal
242,2026-07-01T20:13:51+00:00,203.51.242.7,GET,/product/shoes,200,90.58,0,normal
242,2026-07-01T20:13:54+00:00,203.51.242.3,GET,/shop,200,167.42,0,normal
242,2026-07-01T20:13:59+00:00,203.51.242.2,GET,/product/shirt,200,89.03,0,normal
242,2026-07-01T20:14:02+00:00,203.51.242.4,GET,/,200,96.41,0,normal
242,2026-07-01T20:14:09+00:00,203.51.242.4,GET,/product/shoes,200,92.15,0,normal
242,2026-07-01T20:14:22+00:00,203.51.242.1,GET,/cart,200,74.88,0,normal
242,2026-07-01T20:14:22+00:00,203.51.242.7,GET,/,403,100.83,0,normal
242,2026-07-01T20:14:28+00:00,203.51.242.3,GET,/cart,200,135.23,0,normal
242,2026-07-01T20:14:29+00:00,203.51.242.2,GET,/shop,404,117.76,0,normal
242,2026-07-01T20:14:31+00:00,203.51.242.2,GET,/product/shoes,200,109.53,0,normal
242,2026-07-01T20:14:39+00:00,203.51.242.7,GET,/product/shirt,200,90.04,0,normal
242,2026-07-01T20:14:42+00:00,203.51.242.6,GET,/product/shoes,200,89.78,0,normal
242,2026-07-01T20:14:44+00:00,203.51.242.6,GET,/,200,139.28,0,normal
242,2026-07-01T20:14:47+00:00,203.51.242.1,GET,/shop,200,96.49,0,normal
242,2026-07-01T20:14:48+00:00,203.51.242.7,GET,/cart,200,135.51,0,normal
242,2026-07-01T20:14:49+00:00,203.51.242.7,GET,/product/shoes,200,98.7,0,normal
242,2026-07-01T20:14:50+00:00,203.51.242.5,GET,/cart,200,36.33,0,normal
243,2026-07-01T20:15:10+00:00,203.51.243.4,GET,/cart,200,126.3,0,normal
243,2026-07-01T20:15:11+00:00,203.51.243.4,GET,/product/shoes,200,107.72,0,normal
243,2026-07-01T20:15:16+00:00,203.51.243.2,GET,/product/shirt,200,114.62,0,normal
243,2026-07-01T20:15:28+00:00,203.51.243.4,GET,/product/shoes,302,77.02,0,normal
243,2026-07-01T20:15:37+00:00,203.51.243.5,GET,/cart,200,45.6,0,normal
243,2026-07-01T20:15:46+00:00,203.51.243.3,GET,/shop,200,82.12,0,normal
243,2026-07-01T20:15:50+00:00,203.51.243.5,GET,/my-account-2/,200,121.23,0,normal
243,2026-07-01T20:15:52+00:00,203.51.243.1,GET,/,200,131.65,0,normal
243,2026-07-01T20:15:59+00:00,203.51.243.4,GET,/shop,200,27.09,0,normal
243,2026-07-01T20:16:01+00:00,203.51.243.1,GET,/product/shoes,200,88.26,0,normal
243,2026-07-01T20:16:07+00:00,203.51.243.5,GET,/product/shirt,200,70.86,0,normal
243,2026-07-01T20:16:20+00:00,203.51.243.4,GET,/shop,200,116.6,0,normal
243,2026-07-01T20:16:24+00:00,203.51.243.3,POST,/cart,302,70.7,0,normal
243,2026-07-01T20:16:39+00:00,203.51.243.2,GET,/product/shoes,302,143.14,0,normal
243,2026-07-01T20:16:39+00:00,203.51.243.4,GET,/,200,113.07,0,normal
243,2026-07-01T20:16:43+00:00,203.51.243.5,GET,/wp-content/uploads/banner.jpg,403,60.33,0,normal
243,2026-07-01T20:16:45+00:00,203.51.243.1,GET,/product/shoes,200,108.64,0,normal
243,2026-07-01T20:16:47+00:00,203.51.243.2,GET,/shop,302,94.13,0,normal
243,2026-07-01T20:16:50+00:00,203.51.243.5,GET,/my-account-2/,200,62.2,0,normal
243,2026-07-01T20:17:14+00:00,203.51.243.4,GET,/wp-content/uploads/banner.jpg,200,79.3,0,normal
243,2026-07-01T20:17:20+00:00,203.51.243.5,GET,/product/shoes,200,142.09,0,normal
243,2026-07-01T20:17:25+00:00,203.51.243.2,GET,/cart,404,135.95,0,normal
243,2026-07-01T20:17:36+00:00,203.51.243.4,GET,/,403,113.77,0,normal
243,2026-07-01T20:17:49+00:00,203.51.243.5,GET,/wp-content/uploads/banner.jpg,200,162.98,0,normal
243,2026-07-01T20:17:54+00:00,203.51.243.2,GET,/product/shirt,200,78.07,0,normal
243,2026-07-01T20:17:58+00:00,203.51.243.5,GET,/cart,200,57.15,0,normal
243,2026-07-01T20:18:07+00:00,203.51.243.2,GET,/,200,158.63,0,normal
243,2026-07-01T20:18:11+00:00,203.51.243.2,POST,/checkout,404,256.1,0,normal
243,2026-07-01T20:18:18+00:00,203.51.243.3,POST,/cart,200,137.32,0,normal
243,2026-07-01T20:18:24+00:00,203.51.243.4,GET,/product/shoes,200,85.59,0,normal
243,2026-07-01T20:18:28+00:00,203.51.243.2,GET,/product/shoes,302,110.35,0,normal
243,2026-07-01T20:18:40+00:00,203.51.243.2,GET,/,200,118.44,0,normal
243,2026-07-01T20:19:03+00:00,203.51.243.5,GET,/product/shoes,200,45.43,0,normal
243,2026-07-01T20:19:07+00:00,203.51.243.5,GET,/shop,200,107.48,0,normal
243,2026-07-01T20:19:13+00:00,203.51.243.1,GET,/my-account-2/,200,112.39,0,normal
243,2026-07-01T20:19:13+00:00,203.51.243.2,GET,/shop,200,21.75,0,normal
243,2026-07-01T20:19:26+00:00,203.51.243.2,POST,/cart,200,143.48,0,normal
243,2026-07-01T20:19:41+00:00,203.51.243.1,POST,/cart,200,106.78,0,normal
243,2026-07-01T20:19:44+00:00,203.51.243.4,GET,/shop,200,163.9,0,normal
243,2026-07-01T20:19:45+00:00,203.51.243.5,GET,/,200,65.18,0,normal
243,2026-07-01T20:19:48+00:00,203.51.243.4,POST,/cart,200,121.17,0,normal
244,2026-07-01T20:20:04+00:00,203.51.244.5,GET,/my-account-2/,302,128.19,0,normal
244,2026-07-01T20:20:12+00:00,203.51.244.1,GET,/product/shoes,200,85.02,0,normal
244,2026-07-01T20:20:16+00:00,203.51.244.5,GET,/,200,146.43,0,normal
244,2026-07-01T20:20:58+00:00,203.51.244.2,GET,/product/shoes,200,115.88,0,normal
244,2026-07-01T20:21:00+00:00,203.51.244.1,GET,/shop,200,127.56,0,normal
244,2026-07-01T20:21:02+00:00,203.51.244.5,GET,/,200,180.22,0,normal
244,2026-07-01T20:21:07+00:00,203.51.244.5,GET,/my-account-2/,200,102.69,0,normal
244,2026-07-01T20:21:17+00:00,203.51.244.2,GET,/shop,200,120.01,0,normal
244,2026-07-01T20:21:23+00:00,203.51.244.2,POST,/cart,200,90.42,0,normal
244,2026-07-01T20:21:23+00:00,203.51.244.5,GET,/product/shoes,200,99.68,0,normal
244,2026-07-01T20:21:26+00:00,203.51.244.5,GET,/my-account-2/,200,123.85,0,normal
244,2026-07-01T20:21:28+00:00,203.51.244.3,GET,/,200,98.57,0,normal
244,2026-07-01T20:21:55+00:00,203.51.244.4,GET,/checkout,200,199.24,0,normal
244,2026-07-01T20:22:03+00:00,203.51.244.4,GET,/,200,52.8,0,normal
244,2026-07-01T20:22:09+00:00,203.51.244.2,GET,/wp-content/uploads/banner.jpg,302,110.49,0,normal
244,2026-07-01T20:22:11+00:00,203.51.244.4,GET,/shop,200,135.42,0,normal
244,2026-07-01T20:22:18+00:00,203.51.244.1,GET,/shop,200,94.3,0,normal
244,2026-07-01T20:22:21+00:00,203.51.244.4,GET,/shop,200,82.66,0,normal
244,2026-07-01T20:22:22+00:00,203.51.244.1,GET,/product/shoes,200,90.67,0,normal
244,2026-07-01T20:22:26+00:00,203.51.244.1,GET,/,200,105.65,0,normal
244,2026-07-01T20:22:27+00:00,203.51.244.5,GET,/product/shoes,200,129.42,0,normal
244,2026-07-01T20:22:29+00:00,203.51.244.2,GET,/,200,118.74,0,normal
244,2026-07-01T20:22:32+00:00,203.51.244.1,POST,/cart,404,107.31,0,normal
244,2026-07-01T20:22:35+00:00,203.51.244.4,GET,/,200,108.69,0,normal
244,2026-07-01T20:22:40+00:00,203.51.244.1,GET,/shop,200,142.15,0,normal
244,2026-07-01T20:22:41+00:00,203.51.244.5,GET,/product/shoes,200,113.4,0,normal
244,2026-07-01T20:22:42+00:00,203.51.244.2,POST,/checkout,200,213.56,0,normal
244,2026-07-01T20:22:47+00:00,203.51.244.5,GET,/product/shoes,200,86.99,0,normal
244,2026-07-01T20:23:03+00:00,203.51.244.2,POST,/cart,200,82.41,0,normal
244,2026-07-01T20:23:05+00:00,203.51.244.2,GET,/shop,200,72.9,0,normal
244,2026-07-01T20:23:13+00:00,203.51.244.1,GET,/product/shoes,200,148.32,0,normal
244,2026-07-01T20:23:20+00:00,203.51.244.4,GET,/,404,126.82,0,normal
244,2026-07-01T20:23:21+00:00,203.51.244.4,GET,/product/shoes,403,50.42,0,normal
244,2026-07-01T20:23:30+00:00,203.51.244.4,GET,/product/shirt,302,130.41,0,normal
244,2026-07-01T20:23:35+00:00,203.51.244.4,GET,/product/shirt,200,74.07,0,normal
244,2026-07-01T20:23:38+00:00,203.51.244.5,GET,/my-account-2/,200,86.07,0,normal
244,2026-07-01T20:23:45+00:00,203.51.244.4,GET,/product/shirt,200,80.66,0,normal
244,2026-07-01T20:23:49+00:00,203.51.244.2,GET,/shop,200,128.0,0,normal
244,2026-07-01T20:23:51+00:00,203.51.244.3,GET,/wp-content/uploads/banner.jpg,200,88.46,0,normal
244,2026-07-01T20:24:05+00:00,203.51.244.1,GET,/my-account-2/,200,106.42,0,normal
244,2026-07-01T20:24:05+00:00,203.51.244.4,GET,/product/shoes,200,118.23,0,normal
244,2026-07-01T20:24:13+00:00,203.51.244.2,GET,/product/shirt,200,90.53,0,normal
244,2026-07-01T20:24:19+00:00,203.51.244.1,GET,/product/shirt,200,79.14,0,normal
244,2026-07-01T20:24:27+00:00,203.51.244.2,GET,/checkout,404,209.82,0,normal
244,2026-07-01T20:24:31+00:00,203.51.244.5,GET,/product/shoes,200,176.64,0,normal
244,2026-07-01T20:24:52+00:00,203.51.244.1,GET,/product/shoes,200,90.7,0,normal
245,2026-07-01T20:25:07+00:00,203.51.245.7,POST,/checkout,302,210.23,0,normal
245,2026-07-01T20:25:22+00:00,203.51.245.3,GET,/product/shirt,200,44.91,0,normal
245,2026-07-01T20:25:32+00:00,203.51.245.1,GET,/shop,302,86.01,0,normal
245,2026-07-01T20:25:43+00:00,203.51.245.3,GET,/product/shirt,200,20.0,0,normal
245,2026-07-01T20:25:47+00:00,203.51.245.1,GET,/shop,302,68.95,0,normal
245,2026-07-01T20:25:55+00:00,203.51.245.3,GET,/,200,83.52,0,normal
245,2026-07-01T20:26:05+00:00,203.51.245.5,GET,/shop,302,99.99,0,normal
245,2026-07-01T20:26:07+00:00,203.51.245.3,GET,/shop,200,177.23,0,normal
245,2026-07-01T20:26:10+00:00,203.51.245.3,GET,/product/shirt,200,87.64,0,normal
245,2026-07-01T20:26:11+00:00,203.51.245.1,GET,/product/shoes,200,88.35,0,normal
245,2026-07-01T20:26:21+00:00,203.51.245.5,GET,/product/shoes,200,166.21,0,normal
245,2026-07-01T20:26:24+00:00,203.51.245.5,GET,/checkout,200,226.12,0,normal
245,2026-07-01T20:26:28+00:00,203.51.245.2,GET,/product/shirt,200,107.16,0,normal
245,2026-07-01T20:26:29+00:00,203.51.245.1,GET,/wp-content/uploads/banner.jpg,200,147.78,0,normal
245,2026-07-01T20:26:36+00:00,203.51.245.5,POST,/cart,302,70.24,0,normal
245,2026-07-01T20:26:41+00:00,203.51.245.1,GET,/product/shoes,200,141.49,0,normal
245,2026-07-01T20:26:47+00:00,203.51.245.5,GET,/product/shirt,200,114.91,0,normal
245,2026-07-01T20:26:47+00:00,203.51.245.5,GET,/checkout,200,172.34,0,normal
245,2026-07-01T20:26:48+00:00,203.51.245.3,GET,/,200,106.98,0,normal
245,2026-07-01T20:26:52+00:00,203.51.245.2,GET,/product/shoes,302,138.27,0,normal
245,2026-07-01T20:26:52+00:00,203.51.245.6,GET,/product/shirt,200,110.47,0,normal
245,2026-07-01T20:27:02+00:00,203.51.245.4,GET,/product/shirt,200,96.95,0,normal
245,2026-07-01T20:27:05+00:00,203.51.245.3,GET,/shop,200,128.95,0,normal
245,2026-07-01T20:27:08+00:00,203.51.245.5,GET,/shop,200,156.04,0,normal
245,2026-07-01T20:27:17+00:00,203.51.245.1,GET,/cart,200,118.75,0,normal
245,2026-07-01T20:27:17+00:00,203.51.245.3,GET,/product/shirt,200,63.84,0,normal
245,2026-07-01T20:27:28+00:00,203.51.245.6,GET,/product/shoes,302,70.57,0,normal
245,2026-07-01T20:27:33+00:00,203.51.245.2,GET,/my-account-2/,200,62.61,0,normal
245,2026-07-01T20:27:41+00:00,203.51.245.4,GET,/product/shirt,200,94.39,0,normal
245,2026-07-01T20:27:48+00:00,203.51.245.1,GET,/product/shirt,200,61.68,0,normal
245,2026-07-01T20:27:56+00:00,203.51.245.6,GET,/product/shoes,200,75.52,0,normal
245,2026-07-01T20:27:58+00:00,203.51.245.4,GET,/my-account-2/,200,67.17,0,normal
245,2026-07-01T20:27:59+00:00,203.51.245.6,GET,/,200,83.46,0,normal
245,2026-07-01T20:28:06+00:00,203.51.245.1,GET,/product/shoes,302,69.16,0,normal
245,2026-07-01T20:28:08+00:00,203.51.245.5,GET,/product/shoes,200,151.54,0,normal
245,2026-07-01T20:28:11+00:00,203.51.245.3,POST,/cart,200,130.86,0,normal
245,2026-07-01T20:28:15+00:00,203.51.245.5,GET,/product/shirt,404,77.19,0,normal
245,2026-07-01T20:28:21+00:00,203.51.245.1,GET,/shop,200,122.82,0,normal
245,2026-07-01T20:28:36+00:00,203.51.245.3,GET,/,403,132.0,0,normal
245,2026-07-01T20:28:39+00:00,203.51.245.1,GET,/,200,84.35,0,normal
245,2026-07-01T20:28:40+00:00,203.51.245.3,GET,/shop,302,108.32,0,normal
245,2026-07-01T20:28:45+00:00,203.51.245.7,GET,/wp-content/uploads/banner.jpg,200,87.01,0,normal
245,2026-07-01T20:28:49+00:00,203.51.245.1,GET,/my-account-2/,200,119.95,0,normal
245,2026-07-01T20:29:09+00:00,203.51.245.1,GET,/shop,200,119.69,0,normal
245,2026-07-01T20:29:19+00:00,203.51.245.3,GET,/product/shoes,200,112.33,0,normal
245,2026-07-01T20:29:20+00:00,203.51.245.7,GET,/product/shirt,200,54.03,0,normal
245,2026-07-01T20:29:22+00:00,203.51.245.2,POST,/cart,200,74.08,0,normal
245,2026-07-01T20:29:33+00:00,203.51.245.1,GET,/,200,132.26,0,normal
245,2026-07-01T20:29:46+00:00,203.51.245.5,GET,/,200,187.87,0,normal
246,2026-07-01T20:30:06+00:00,203.51.246.2,GET,/shop,200,137.51,0,normal
246,2026-07-01T20:30:09+00:00,203.51.246.1,GET,/shop,200,75.77,0,normal
246,2026-07-01T20:30:10+00:00,203.51.246.1,GET,/wp-content/uploads/banner.jpg,200,62.49,0,normal
246,2026-07-01T20:30:12+00:00,203.51.246.2,POST,/cart,200,86.83,0,normal
246,2026-07-01T20:30:19+00:00,203.51.246.3,GET,/product/shirt,200,134.23,0,normal
246,2026-07-01T20:30:30+00:00,203.51.246.3,GET,/wp-content/uploads/banner.jpg,404,125.0,0,normal
246,2026-07-01T20:30:36+00:00,203.51.246.1,POST,/cart,200,116.25,0,normal
246,2026-07-01T20:30:36+00:00,203.51.246.2,GET,/product/shirt,200,132.59,0,normal
246,2026-07-01T20:30:49+00:00,203.51.246.3,POST,/checkout,200,131.54,0,normal
246,2026-07-01T20:30:51+00:00,203.51.246.2,GET,/product/shirt,200,55.76,0,normal
246,2026-07-01T20:31:01+00:00,203.51.246.2,POST,/checkout,200,142.81,0,normal
246,2026-07-01T20:31:02+00:00,203.51.246.4,GET,/checkout,200,256.18,0,normal
246,2026-07-01T20:31:04+00:00,203.51.246.1,GET,/,200,75.99,0,normal
246,2026-07-01T20:31:06+00:00,203.51.246.3,GET,/shop,200,92.13,0,normal
246,2026-07-01T20:31:07+00:00,203.51.246.1,GET,/cart,200,47.91,0,normal
246,2026-07-01T20:31:16+00:00,203.51.246.2,GET,/,200,101.77,0,normal
246,2026-07-01T20:31:21+00:00,203.51.246.3,GET,/,302,112.74,0,normal
246,2026-07-01T20:31:33+00:00,203.51.246.2,GET,/,200,101.55,0,normal
246,2026-07-01T20:31:38+00:00,203.51.246.3,GET,/shop,404,158.21,0,normal
246,2026-07-01T20:31:40+00:00,203.51.246.2,GET,/,200,73.21,0,normal
246,2026-07-01T20:32:09+00:00,203.51.246.2,GET,/product/shirt,200,157.85,0,normal
246,2026-07-01T20:32:23+00:00,203.51.246.3,GET,/product/shoes,200,123.84,0,normal
246,2026-07-01T20:32:43+00:00,203.51.246.1,GET,/product/shoes,200,90.15,0,normal
246,2026-07-01T20:33:02+00:00,203.51.246.1,GET,/product/shoes,200,123.33,0,normal
246,2026-07-01T20:33:13+00:00,203.51.246.3,GET,/product/shoes,200,161.94,0,normal
246,2026-07-01T20:33:17+00:00,203.51.246.3,GET,/,200,75.48,0,normal
246,2026-07-01T20:33:20+00:00,203.51.246.2,GET,/product/shoes,302,153.37,0,normal
246,2026-07-01T20:33:21+00:00,203.51.246.3,POST,/cart,200,87.19,0,normal
246,2026-07-01T20:33:56+00:00,203.51.246.1,GET,/,200,170.63,0,normal
246,2026-07-01T20:33:59+00:00,203.51.246.1,GET,/product/shirt,200,140.64,0,normal
246,2026-07-01T20:34:07+00:00,203.51.246.2,GET,/shop,200,134.76,0,normal
246,2026-07-01T20:34:13+00:00,203.51.246.2,GET,/shop,200,70.83,0,normal
246,2026-07-01T20:34:27+00:00,203.51.246.1,GET,/checkout,302,148.32,0,normal
246,2026-07-01T20:34:30+00:00,203.51.246.4,GET,/shop,404,116.29,0,normal
246,2026-07-01T20:34:33+00:00,203.51.246.1,GET,/,200,118.87,0,normal
247,2026-07-01T20:35:03+00:00,203.51.247.4,GET,/,200,121.56,0,normal
247,2026-07-01T20:35:06+00:00,203.51.247.4,GET,/product/shirt,200,105.79,0,normal
247,2026-07-01T20:35:08+00:00,203.51.247.7,GET,/shop,404,174.25,0,normal
247,2026-07-01T20:35:16+00:00,203.51.247.3,GET,/,200,174.35,0,normal
247,2026-07-01T20:35:22+00:00,203.51.247.3,GET,/cart,302,100.34,0,normal
247,2026-07-01T20:35:23+00:00,203.51.247.1,GET,/cart,302,102.55,0,normal
247,2026-07-01T20:35:27+00:00,203.51.247.4,GET,/shop,200,140.95,0,normal
247,2026-07-01T20:35:31+00:00,203.51.247.5,GET,/product/shirt,200,68.56,0,normal
247,2026-07-01T20:35:39+00:00,203.51.247.5,GET,/product/shirt,200,73.45,0,normal
247,2026-07-01T20:35:40+00:00,203.51.247.4,GET,/checkout,200,261.32,0,normal
247,2026-07-01T20:35:42+00:00,203.51.247.2,GET,/product/shirt,404,80.02,0,normal
247,2026-07-01T20:35:44+00:00,203.51.247.7,GET,/cart,200,105.17,0,normal
247,2026-07-01T20:35:46+00:00,203.51.247.6,GET,/product/shirt,200,113.15,0,normal
247,2026-07-01T20:35:48+00:00,203.51.247.4,POST,/cart,200,132.32,0,normal
247,2026-07-01T20:36:05+00:00,203.51.247.4,GET,/wp-content/uploads/banner.jpg,404,20.0,0,normal
247,2026-07-01T20:36:23+00:00,203.51.247.3,GET,/product/shoes,200,107.96,0,normal
247,2026-07-01T20:36:29+00:00,203.51.247.3,GET,/shop,200,104.43,0,normal
247,2026-07-01T20:36:35+00:00,203.51.247.5,POST,/checkout,200,161.21,0,normal
247,2026-07-01T20:36:38+00:00,203.51.247.3,GET,/product/shoes,200,133.45,0,normal
247,2026-07-01T20:36:38+00:00,203.51.247.7,GET,/shop,200,100.25,0,normal
247,2026-07-01T20:36:39+00:00,203.51.247.3,POST,/checkout,302,202.51,0,normal
247,2026-07-01T20:36:53+00:00,203.51.247.5,GET,/product/shirt,200,137.64,0,normal
247,2026-07-01T20:36:55+00:00,203.51.247.2,POST,/checkout,200,173.1,0,normal
247,2026-07-01T20:36:55+00:00,203.51.247.3,GET,/,302,125.7,0,normal
247,2026-07-01T20:36:57+00:00,203.51.247.6,GET,/shop,404,67.56,0,normal
247,2026-07-01T20:36:58+00:00,203.51.247.4,GET,/,200,80.29,0,normal
247,2026-07-01T20:37:11+00:00,203.51.247.1,GET,/,200,112.75,0,normal
247,2026-07-01T20:37:15+00:00,203.51.247.5,GET,/product/shirt,200,101.79,0,normal
247,2026-07-01T20:37:23+00:00,203.51.247.2,GET,/product/shoes,200,62.14,0,normal
247,2026-07-01T20:37:29+00:00,203.51.247.6,GET,/shop,200,75.49,0,normal
247,2026-07-01T20:37:49+00:00,203.51.247.2,GET,/cart,200,125.53,0,normal
247,2026-07-01T20:37:52+00:00,203.51.247.3,GET,/,200,147.65,0,normal
247,2026-07-01T20:37:52+00:00,203.51.247.6,GET,/shop,200,69.43,0,normal
247,2026-07-01T20:38:11+00:00,203.51.247.5,GET,/product/shirt,302,121.89,0,normal
247,2026-07-01T20:38:14+00:00,203.51.247.5,GET,/shop,403,149.28,0,normal
247,2026-07-01T20:38:17+00:00,203.51.247.5,GET,/,200,174.77,0,normal
247,2026-07-01T20:38:20+00:00,203.51.247.1,GET,/product/shirt,200,55.13,0,normal
247,2026-07-01T20:38:27+00:00,203.51.247.4,GET,/product/shoes,200,140.75,0,normal
247,2026-07-01T20:38:34+00:00,203.51.247.4,GET,/product/shoes,200,73.2,0,normal
247,2026-07-01T20:38:39+00:00,203.51.247.4,GET,/wp-content/uploads/banner.jpg,302,202.06,0,normal
247,2026-07-01T20:38:42+00:00,203.51.247.3,GET,/shop,200,98.54,0,normal
247,2026-07-01T20:38:51+00:00,203.51.247.4,GET,/,200,89.53,0,normal
247,2026-07-01T20:38:56+00:00,203.51.247.2,GET,/product/shirt,200,112.25,0,normal
247,2026-07-01T20:38:57+00:00,203.51.247.4,GET,/,403,109.6,0,normal
247,2026-07-01T20:39:01+00:00,203.51.247.3,GET,/,200,129.59,0,normal
247,2026-07-01T20:39:02+00:00,203.51.247.5,GET,/product/shoes,200,103.94,0,normal
247,2026-07-01T20:39:05+00:00,203.51.247.5,GET,/,200,160.1,0,normal
247,2026-07-01T20:39:07+00:00,203.51.247.3,GET,/shop,302,85.78,0,normal
247,2026-07-01T20:39:11+00:00,203.51.247.5,GET,/product/shoes,200,121.74,0,normal
247,2026-07-01T20:39:30+00:00,203.51.247.3,GET,/product/shirt,200,141.14,0,normal
247,2026-07-01T20:39:41+00:00,203.51.247.5,GET,/product/shoes,200,86.36,0,normal
247,2026-07-01T20:39:58+00:00,203.51.247.2,GET,/product/shoes,200,67.92,0,normal
247,2026-07-01T20:39:58+00:00,203.51.247.5,GET,/shop,200,77.86,0,normal
248,2026-07-01T20:40:12+00:00,203.51.248.1,GET,/cart,200,95.9,0,normal
248,2026-07-01T20:40:20+00:00,203.51.248.1,GET,/shop,200,170.05,0,normal
248,2026-07-01T20:40:31+00:00,203.51.248.1,GET,/shop,200,154.79,0,normal
248,2026-07-01T20:40:53+00:00,203.51.248.1,GET,/my-account-2/,404,141.91,0,normal
248,2026-07-01T20:41:35+00:00,203.51.248.2,POST,/cart,200,76.97,0,normal
248,2026-07-01T20:41:40+00:00,203.51.248.3,GET,/cart,200,94.76,0,normal
248,2026-07-01T20:42:06+00:00,203.51.248.2,GET,/my-account-2/,200,83.22,0,normal
248,2026-07-01T20:42:07+00:00,203.51.248.1,GET,/product/shirt,404,61.61,0,normal
248,2026-07-01T20:42:09+00:00,203.51.248.2,GET,/shop,200,124.36,0,normal
248,2026-07-01T20:42:13+00:00,203.51.248.1,GET,/shop,200,110.37,0,normal
248,2026-07-01T20:42:47+00:00,203.51.248.3,GET,/shop,200,158.28,0,normal
248,2026-07-01T20:43:20+00:00,203.51.248.1,GET,/shop,200,91.27,0,normal
248,2026-07-01T20:43:25+00:00,203.51.248.2,GET,/shop,200,113.57,0,normal
248,2026-07-01T20:43:26+00:00,203.51.248.2,GET,/product/shoes,200,34.57,0,normal
248,2026-07-01T20:43:28+00:00,203.51.248.1,GET,/,404,103.16,0,normal
248,2026-07-01T20:43:28+00:00,203.51.248.1,POST,/cart,200,120.11,0,normal
248,2026-07-01T20:43:31+00:00,203.51.248.2,POST,/cart,200,80.46,0,normal
248,2026-07-01T20:43:32+00:00,203.51.248.3,GET,/shop,200,99.7,0,normal
248,2026-07-01T20:43:37+00:00,203.51.248.2,GET,/shop,403,63.28,0,normal
248,2026-07-01T20:43:44+00:00,203.51.248.2,GET,/shop,200,118.4,0,normal
248,2026-07-01T20:43:45+00:00,203.51.248.3,GET,/,200,118.95,0,normal
248,2026-07-01T20:43:53+00:00,203.51.248.3,GET,/shop,200,101.18,0,normal
248,2026-07-01T20:44:25+00:00,203.51.248.3,GET,/shop,200,108.27,0,normal
248,2026-07-01T20:44:27+00:00,203.51.248.1,POST,/checkout,200,186.31,0,normal
248,2026-07-01T20:44:34+00:00,203.51.248.1,GET,/,200,98.14,0,normal
248,2026-07-01T20:44:43+00:00,203.51.248.2,GET,/shop,200,138.26,0,normal
248,2026-07-01T20:44:46+00:00,203.51.248.2,GET,/shop,200,68.78,0,normal
249,2026-07-01T20:45:00+00:00,203.51.249.3,GET,/product/shirt,200,136.37,0,normal
249,2026-07-01T20:45:01+00:00,203.51.249.3,GET,/wp-content/uploads/banner.jpg,200,66.5,0,normal
249,2026-07-01T20:45:04+00:00,203.51.249.2,GET,/shop,403,115.53,0,normal
249,2026-07-01T20:45:11+00:00,203.51.249.5,GET,/my-account-2/,403,131.09,0,normal
249,2026-07-01T20:45:13+00:00,203.51.249.4,GET,/product/shoes,200,62.69,0,normal
249,2026-07-01T20:45:14+00:00,203.51.249.2,GET,/checkout,200,129.49,0,normal
249,2026-07-01T20:45:21+00:00,203.51.249.5,POST,/cart,200,98.31,0,normal
249,2026-07-01T20:45:29+00:00,203.51.249.4,GET,/product/shirt,200,139.0,0,normal
249,2026-07-01T20:45:31+00:00,203.51.249.3,GET,/,200,124.04,0,normal
249,2026-07-01T20:45:40+00:00,203.51.249.1,GET,/shop,200,139.86,0,normal
249,2026-07-01T20:45:41+00:00,203.51.249.5,GET,/shop,302,70.6,0,normal
